Start,End,Open,High,Low,Close,Volume,Market Cap
2025-02-07,2025-02-08,2.55619237205538,2.7204479668946173,2.3514007913172086,2.4297994061560204,2772480784.930332,5975745340.807699
2025-02-06,2025-02-07,2.707475273243063,2.8337843657168618,2.5204009830491443,2.5318947338306868,2350014327.4753428,6274523115.483846
2025-02-05,2025-02-06,2.8965301803441763,2.986768830133741,2.680545263293956,2.692497960792552,3892574784.251862,6670704491.139583
2025-02-04,2025-02-05,2.950752792234783,3.123785713117994,2.6501623045367118,2.917090384768598,5865082715.959247,6708105070.681699
2025-02-03,2025-02-04,2.642532994192315,3.059668177386671,2.0502549540177135,2.9424495678228966,7636287813.072385,6146014598.099128
2025-02-02,2025-02-03,3.0270410371865877,3.117648370391468,2.572427493769925,2.6586714832316325,2195979132.5116596,6785403934.146639
2025-02-01,2025-02-02,3.2973003861091215,3.322512702614293,3.0168753894539617,3.0223491716116055,1737933133.9799545,7484155677.860387
2025-01-31,2025-02-01,3.3616329825676967,3.428365458789817,3.2474954074680675,3.3032336228629,2552289343.497419,7835184812.759837
2025-01-30,2025-01-31,2.984572203279109,3.4023893017972653,2.9688037756622676,3.3323759583588095,3123878417.882385,7672211206.933312
2025-01-29,2025-01-30,2.982850675239312,3.136955533565238,2.915423391826169,2.9824151355039983,1697427436.227866,7034538968.662015
2025-01-28,2025-01-29,3.228052955475944,3.2422719422414183,2.923029018361044,2.9479907166693784,2773121500.179871,7243205712.69404
2025-01-27,2025-01-28,3.1279075376715153,3.2366114362449947,2.83168983767457,3.201930872938214,3391639777.047195,7069288171.993866
2025-01-26,2025-01-27,3.338455472077927,3.405795471250621,3.1296720578593424,3.1296720578593424,1174739678.8837094,7806929262.606933
2025-01-25,2025-01-26,3.3786524885725746,3.4309232246136094,3.3175201420290366,3.338401348642541,1741971901.3905313,7875164779.194802
2025-01-24,2025-01-25,3.4771508122686385,3.614505291816108,3.3673191957387667,3.3865708113218425,2416556910.2694616,8217523213.565865
2025-01-23,2025-01-24,3.601970379116213,3.6083343174077256,3.3591882432849474,3.484242831524581,1797644749.798569,8229784831.482926
2025-01-22,2025-01-23,3.7546488285650623,3.7920175710616317,3.5998991766453985,3.6049090235807055,2980028352.6170382,8659639700.438437
2025-01-21,2025-01-22,3.528598675271413,3.8590314642444006,3.436854484328203,3.7601840346166298,3874098895.1045732,8440799528.82426
2025-01-20,2025-01-21,3.5760166308224193,3.89861734065666,3.4949164319910566,3.547431088590856,5431121404.777795,8601924559.40343
2025-01-19,2025-01-20,4.012130713084893,4.04858695169106,3.5777675605556767,3.633871187151926,3796799526.998301,9158827388.927135
2025-01-18,2025-01-19,3.9169852596662404,4.1309860832542515,3.7268185531250557,4.0494000029514154,3145447429.0403347,9101144942.147762
2025-01-17,2025-01-18,3.845303400703623,4.006993678653337,3.802514979468947,3.9168602772784262,3682180219.689678,9152433372.88264
2025-01-16,2025-01-17,3.8709002673951836,4.063723265343357,3.7004807838986116,3.8298523051242874,3363016907.859759,8941730603.567785
2025-01-15,2025-01-16,3.688773011323579,3.942252752774878,3.587828823026714,3.9085503321968136,2759220578.7145357,8749268101.328178
2025-01-14,2025-01-15,3.8156679253946746,3.8284370351551744,3.6715799124633577,3.7046013072263033,3878854010.60932,8726815266.00074
2025-01-13,2025-01-14,3.815119763024086,3.909069502763603,3.465451023231101,3.8378241946401963,3245991238.802174,8581864668.482774
2025-01-12,2025-01-13,4.016747129437796,4.016779780287565,3.789603004107716,3.817558394041849,1630366830.456008,9111886051.972712
2025-01-11,2025-01-12,4.135642951173372,4.148473263494922,3.965406034872785,4.013982721801314,3394363328.1090345,9465631161.639448
2025-01-10,2025-01-11,3.8559594080753206,4.224234237315852,3.82339925633954,4.136276949050694,4657433201.658374,9467757531.123169
2025-01-09,2025-01-10,3.918041827782308,3.939759879541487,3.6434867918019886,3.8324509840000136,3684719448.446725,8902140367.016935
2025-01-08,2025-01-09,3.8783609790736735,3.960863698263177,3.5776745334543527,3.960863698263177,3411407995.6299496,8801728068.517685
2025-01-07,2025-01-08,4.102609225742843,4.173288697917461,3.8455697049820547,3.867421229193921,2715482699.55091,9453488481.816748
2025-01-06,2025-01-07,4.249298790626584,4.301608284893343,4.059831965400851,4.0989617924622,2191988848.8194814,9802084239.67554
2025-01-05,2025-01-06,4.268407875028031,4.278353447060213,4.130996925130773,4.227301181742468,3760602988.022448,9826887704.863323
2025-01-04,2025-01-05,4.006812773439987,4.306482299009005,3.9024522036208147,4.27014278573122,4188915663.6240964,9605492848.799635
2025-01-03,2025-01-04,3.5132462949950187,4.005362968087441,3.456804302883289,3.9865311039324434,1589984026.1681647,8499678199.598974
2025-01-02,2025-01-03,3.4534378464465685,3.5951344666935987,3.438103635393161,3.511151048347534,1629110982.407937,8220199819.058829
2025-01-01,2025-01-02,3.337596675887939,3.4808612349597587,3.280981057013685,3.4564577306823545,1905920360.2204387,7909708661.433117
2024-12-31,2025-01-01,3.36722567123947,3.4669273318656617,3.2677255598611326,3.3334694472958506,2806632882.8826804,7880035061.244587
2024-12-30,2024-12-31,3.299370373780237,3.5135784986313254,3.2048984142103514,3.3621319463825547,1623552887.768943,7792242675.45445
2024-12-29,2024-12-30,3.3856616462485087,3.439061901582989,3.2723917665237634,3.313682049543948,1332083792.8697646,7871019902.607349
2024-12-28,2024-12-29,3.3110512742954157,3.43392351713726,3.2153281633106254,3.3963802264595038,1816437252.6073132,7744637204.146397
2024-12-27,2024-12-28,3.423376141572509,3.5577639780917556,3.279311455787182,3.297885228089164,1969234637.5072272,7980263116.3569355
2024-12-26,2024-12-27,3.642882844509498,3.660131736964613,3.36966467766574,3.398575049602061,1963528098.786446,8145760371.330127
2024-12-25,2024-12-26,3.7099810124716908,3.730391894667188,3.603041894961783,3.6386109116333554,2516372775.96193,8580986789.191379
2024-12-24,2024-12-25,3.810623758814583,3.816391299424035,3.6012877377336254,3.71358344021891,3952784887.972439,8699578533.322239
2024-12-23,2024-12-24,3.4764568082105014,3.810779091840117,3.3257631355350323,3.7911111555055066,3112148539.334977,8182153890.905151
2024-12-22,2024-12-23,3.500590898865863,3.701711470431492,3.3757846715921995,3.475672163140529,3578103963.2889237,8311603620.551046
2024-12-21,2024-12-22,3.688000980858331,3.9567325879967927,3.431931973536283,3.5200021889644204,4972232361.273988,8691062244.125036
2024-12-20,2024-12-21,3.2711216913738075,3.706527721065708,2.831016223143219,3.6821600119319187,4888656505.210244,7815830043.670166
2024-12-19,2024-12-20,3.4737165546640902,3.69005466053656,3.20560589711528,3.300194093555203,3504795375.1413217,8142165462.305239
2024-12-18,2024-12-19,3.740922071193522,3.8272235475631624,3.4807036169559558,3.4898463198426986,2157894488.127595,8554230559.837504
2024-12-17,2024-12-18,3.7227232166929305,3.9211525232879954,3.6846622774295246,3.7369543796365496,2190963657.3151603,8855574209.460045
2024-12-16,2024-12-17,3.8538332305557486,3.9806431881516544,3.7125031125444514,3.7289432321437364,2729306909.721674,8952540418.149368
2024-12-15,2024-12-16,3.5884298797418777,3.898984027521405,3.5132305149345027,3.898984027521405,1789219234.1270483,8561470570.247711
2024-12-14,2024-12-15,3.8389807769294726,3.895361334062254,3.5229499050356745,3.5950031717564617,2286970527.559629,8707133388.799374
2024-12-13,2024-12-14,3.743577919907683,3.940704099072749,3.6699505921290165,3.827913470725223,3351405229.7759876,8897595357.06715
2024-12-12,2024-12-13,3.516344720422174,3.926317590181215,3.516344720422174,3.726549872014866,5191831460.416693,8841979584.840708
2024-12-11,2024-12-12,2.994850660115476,3.536163158654061,2.886275535093096,3.5217597258621898,2912112522.246485,7381969905.214255
2024-12-10,2024-12-11,3.0422439013154428,3.129477156896282,2.801403654855289,2.999148360123067,4081283854.8399596,7024050729.093669
2024-12-09,2024-12-10,3.3941692856644146,3.436032077816437,2.857831086158105,3.0873056667209267,2079222008.7371795,7619012712.483185
2024-12-08,2024-12-09,3.4291049976231087,3.5408026515622932,3.3295331781237034,3.4246153144429696,1805614175.4180138,7971235229.41529
2024-12-07,2024-12-08,3.3923267143563582,3.5701639086736243,3.3530897810888622,3.426218539408864,2689663153.7244563,8106036495.242201
2024-12-06,2024-12-07,3.345561384186457,3.6069224549332817,3.294485173416776,3.3970137027673326,5544038468.11798,7991296641.136408
2024-12-05,2024-12-06,2.947771380589715,3.5658974110767225,2.8655444997835913,3.3842744708498107,4345632143.295697,7503607709.960196
2024-12-04,2024-12-05,2.971759011858835,3.0499216444215533,2.8627627332841374,2.967092684192908,3744547102.671466,6938152698.858169
2024-12-03,2024-12-04,2.7226027315897365,3.0973930528321736,2.6829481550599077,2.9841024033498553,3106201742.146233,6819553362.012293
2024-12-02,2024-12-03,2.8083149519921475,2.8083149519921475,2.5683949731647435,2.738838746927129,1579855272.0089843,6210908148.765999
2024-12-01,2024-12-02,2.811446249720894,2.8440074738544,2.6950068943278436,2.7996848740036393,1185828291.1946309,6473674302.693444
2024-11-30,2024-12-01,2.816805439371901,2.847926728583607,2.7550793955178925,2.8116054648841993,1380872362.1948326,6540380323.089448
2024-11-29,2024-11-30,2.7824495132319957,2.8542107024248358,2.712633833989367,2.8098087426909215,1455633373.907986,6505691588.975913
2024-11-28,2024-11-29,2.749594190977794,2.943820336930309,2.7470347999772358,2.7808680946632345,1993378209.3804898,6617387209.039963
2024-11-27,2024-11-28,2.781300603935803,2.824361183159257,2.6529434353597585,2.7730045322936205,2957315641.4682074,6408195002.440884
2024-11-26,2024-11-27,2.57924136530298,2.8410710134055854,2.408405282813773,2.7784681166182765,2720573909.469242,6192914038.7661495
2024-11-25,2024-11-26,2.732899411172929,2.7981955459212697,2.5106801437929427,2.5726068391069243,2324597886.445545,6262122288.364341
2024-11-24,2024-11-25,2.7679803082220724,2.8755177768747986,2.5609541243728624,2.725724060107274,2458786747.859233,6398125117.96389
2024-11-23,2024-11-24,2.8498705612012527,2.9432922928915555,2.7036645821249636,2.7694222438148413,2361547920.877489,6657502346.611267
2024-11-22,2024-11-23,2.9135703206679464,2.941998903219562,2.75042561215466,2.8721440157452216,2527457490.0728297,6656414083.909442
2024-11-21,2024-11-22,2.8455894329676816,2.9673561197212566,2.700755891948565,2.9316060025230546,2782834979.8233757,6726390636.7005625
2024-11-20,2024-11-21,3.0076299043866386,3.0936300730085438,2.766601444039303,2.84794548349132,2253778626.965777,6953697500.089753
2024-11-19,2024-11-20,2.9699712356363404,3.0971368122179506,2.916910706620598,3.0059314898725615,1941389803.4533522,7034893069.425889
2024-11-18,2024-11-19,3.040221743731201,3.1457508064169604,2.9158601153126313,2.987923587949244,2485042956.5058565,7074044386.435797
2024-11-17,2024-11-18,3.0168359760836285,3.1663222087662084,2.897878999302731,3.057683655803818,2826267006.5317035,7090300008.1831
2024-11-16,2024-11-17,2.906984023002474,3.170121361710762,2.889773844950123,3.0281849035421478,3309999067.930064,7065175299.562405
2024-11-15,2024-11-16,2.718632966241143,2.9509552786930375,2.5070116195556067,2.92196503336021,2999920034.0397844,6310597160.683547
2024-11-14,2024-11-15,2.6439320503307018,2.8392733339742984,2.6340799562198502,2.7106483588274393,4255662940.8458815,6338442457.67107
2024-11-13,2024-11-14,2.5889802527779446,2.7531230748351976,2.3150119693372004,2.653076832094678,4499826877.4005375,5941461211.995429
2024-11-12,2024-11-13,2.5676717785256145,2.6812755329429354,2.3050047152964317,2.610745004353911,4620370518.943917,5845644499.313693
2024-11-11,2024-11-12,2.464618046345903,2.6613655188288927,2.4520770892456074,2.621483227949866,5530973103.337013,6015618319.361573
2024-11-10,2024-11-11,2.204060028951282,2.524967882807247,2.1797177138609207,2.443774031104043,5059979812.3381815,5536875618.523503
2024-11-09,2024-11-10,1.8408219046691428,2.2705542548176227,1.800280783570597,2.2254205118531383,1676826347.7604406,4468718649.10144
2024-11-08,2024-11-09,1.8783786003685596,1.8980334295399444,1.780633419658451,1.846502759276047,1848582354.5123265,4325415477.977574
2024-11-07,2024-11-08,1.844422425274282,1.9074624614672417,1.7838199731906201,1.8648040906827887,2478477965.4662523,4315344677.03275
2024-11-06,2024-11-07,1.619728941764941,1.8877999817392752,1.618554573205978,1.8565918925524407,3562851499.1168823,4251345837.156374
2024-11-05,2024-11-06,1.5013215256450663,1.6543448622886583,1.4876837426890168,1.61678111151661,1578543927.8226454,3669725044.411505
2024-11-04,2024-11-05,1.566968932258916,1.5788547880869257,1.4512970533513214,1.4928679656003399,1671709356.794324,3549978593.6041255
2024-11-03,2024-11-04,1.54142167296331,1.577386264758976,1.431613538347249,1.5756281929832026,1235557796.547187,3521921555.191762
2024-11-02,2024-11-03,1.608486182829493,1.631051607620469,1.5116995636825423,1.5421357544394747,1643871322.994555,3650074400.8569303
2024-11-01,2024-11-02,1.5971357728436097,1.687800291897473,1.5484543190839777,1.6066596425568644,1794638527.8224545,3733624351.988684
2024-10-31,2024-11-01,1.67820379184374,1.6868551018344593,1.5669590799485553,1.5913904301870403,1623195709.993871,3814482117.772698
2024-10-30,2024-10-31,1.6790933939354316,1.7127918537360325,1.601213064463567,1.6877468600887326,2645120571.2449646,3865866684.5451336
2024-10-29,2024-10-30,1.4245323042427143,1.6773536689200965,1.4245323042427143,1.6663411249352977,2464194981.3271947,3672312003.0312023
2024-10-28,2024-10-29,1.4178746698000075,1.437480596708284,1.306593954647689,1.4311492328627053,1193029589.298854,3216437995.258016
2024-10-27,2024-10-28,1.4480347041195054,1.4737495347873726,1.3981412109706526,1.417193304607496,736459864.2532488,3376564864.309713
2024-10-26,2024-10-27,1.3978710031078556,1.4844430814536778,1.3756297508793336,1.4516438072572002,1588665129.9781294,3357489685.9234786
2024-10-25,2024-10-26,1.5920087073973679,1.5929924814083156,1.3629958500547912,1.3993860981888975,2321685126.563308,3573731062.7708635
2024-10-24,2024-10-25,1.6208350883405347,1.661508642758227,1.5859914512887814,1.59052523572453,1408562276.556855,3788176190.8910108
2024-10-23,2024-10-24,1.5897608277757447,1.6259375663795461,1.5078885893480147,1.6167958654671932,1229769604.6110544,3645885374.8148975
2024-10-22,2024-10-23,1.6491984151660761,1.6569640122361913,1.5217678190896462,1.586321333785047,1298680511.4440074,3748592958.0031414
2024-10-21,2024-10-22,1.72386219684312,1.7610915459512537,1.63627737231651,1.6475975354604588,1327302724.8991356,3950265043.736743
2024-10-20,2024-10-21,1.6959472164476372,1.7489520522201156,1.6839183655672318,1.7319972715809269,945554008.4013156,4004016724.6291184
2024-10-19,2024-10-20,1.7228046704681463,1.7228046704681463,1.6712517321256128,1.6937398647410562,1215271185.6656816,3953688365.2223268
2024-10-18,2024-10-19,1.660260840911029,1.7471510605622105,1.641838253742931,1.7311557008211627,1462781775.526425,3959827951.414806
2024-10-17,2024-10-18,1.7058693049186762,1.7478545005960993,1.6334893450723293,1.6511155768895873,2015880229.6565979,3942594249.842925
2024-10-16,2024-10-17,1.6650153136773762,1.7369987445443844,1.61413360687916,1.6919108391148145,2703695102.0482807,3882109825.472717
2024-10-15,2024-10-16,1.8140711847396171,1.8309791450626225,1.6197705867045578,1.662249538183737,2499651914.8649755,4065375296.5537887
2024-10-14,2024-10-15,1.877650247657228,1.877650247657228,1.7918693723114196,1.8157315710520512,2806577949.2798395,4245871491.9939623
2024-10-13,2024-10-14,1.809729458597215,1.8979712787588503,1.7239106724658824,1.8805033493592551,2612477395.385406,4193232042.947761
2024-10-12,2024-10-13,1.6669999346465854,1.8343110499298274,1.6209597641163807,1.8019126303403852,2594061625.4821444,4025304099.7497654
2024-10-11,2024-10-12,1.4782177199411382,1.6670743571628552,1.4509002672485165,1.6481459536856151,2069129405.2451282,3649512143.0063095
2024-10-10,2024-10-11,1.5210239982761753,1.5321264971784645,1.419795076451027,1.479593900483347,1890283491.4041495,3461828938.7017016
2024-10-09,2024-10-10,1.6090415806480067,1.6090415806480067,1.500630204773186,1.5224565667496712,2175812137.008741,3638275146.5499597
